class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
RhFinish,0.45236218,0.354524344,0.35763222,0.999987841,0.450630963,0.345013738,0.318908691,0.99999094,0.446227789,0.343715429,0.319022059,0.999990344,0.441794902,0.342720419,0.319113284,0.999988079,0.46381104,0.348514408,0.315196216,0.999990582,0.468196511,0.349411726,0.315183699,0.999990225,0.472536206,0.350383252,0.315236658,0.99998939,0.42914176,0.344217777,0.182999477,0.999982715,0.469816327,0.35369277,0.164211974,0.999988437,0.441571951,0.357849211,0.320370674,0.999912858,0.455624163,0.36148873,0.313649416,0.999941111,0.337929457,0.365890652,0.088631064,0.999704182,0.470993727,0.390800327,0.114851892,0.999818146,0.243966028,0.350396425,0.247980386,0.989205241,0.399661332,0.359720081,0.26820147,0.719397724,0.2874493,0.306019187,0.448522806,0.905316174,0.328650057,0.309195548,0.518984854,0.705361664,0.288219571,0.294095397,0.46497333,0.874096751,0.321751535,0.294070601,0.557871759,0.707714081,0.297562718,0.294255972,0.456014812,0.879058659,0.322286427,0.293369025,0.546758771,0.728043795,0.299525231,0.299997747,0.450672269,0.866685212,0.323189408,0.299458861,0.523253441,0.683540702,0.305251747,0.512987435,0.018329531,0.999966025,0.392569482,0.516411602,-0.019479411,0.999968052,0.303642541,0.618810177,0.089622907,0.991431713,0.412574738,0.608654141,0.12956287,0.983869731,0.308564752,0.710118115,-0.14093174,0.985580742,0.41719839,0.694176376,-0.060127333,0.981511652,0.303858757,0.728120744,-0.158710361,0.994235337,0.409915686,0.704316318,-0.074542508,0.984212577,0.316857278,0.733367145,-0.195120156,0.826475978,0.436159819,0.739239514,-0.099127881,0.838969111
RhFinish,0.456450015,0.356321424,0.398275018,0.999988556,0.453942358,0.34707132,0.361673802,0.999992251,0.4494147,0.345631987,0.361801952,0.999991775,0.444795638,0.344410062,0.361877173,0.999989986,0.466211587,0.350262314,0.356134534,0.999992013,0.469912469,0.350945085,0.356112212,0.999991655,0.473466694,0.351680845,0.356166989,0.999991298,0.430415988,0.344720274,0.228746355,0.999987006,0.468651891,0.354208559,0.201724589,0.999990106,0.445015699,0.35923624,0.361638755,0.99992466,0.458271146,0.362763554,0.352467209,0.999945998,0.337718338,0.364589781,0.134502441,0.999710381,0.469876021,0.389951795,0.145103708,0.999798357,0.24198328,0.350753903,0.314570665,0.983717561,0.399919271,0.36141324,0.301449984,0.755783737,0.287251711,0.305263072,0.533884585,0.895744026,0.328991771,0.309000909,0.561952353,0.725553513,0.289825648,0.292473257,0.55469358,0.867439091,0.323117018,0.29342252,0.601919234,0.723020673,0.298775464,0.29273054,0.545528412,0.871569753,0.322746217,0.293271959,0.591725111,0.739980161,0.300078273,0.298442304,0.536186814,0.857807338,0.323545247,0.2988877,0.56701988,0.696531832,0.305253983,0.511396766,0.017208371,0.999965072,0.392903119,0.515523791,-0.018267652,0.999963641,0.30365932,0.617144108,0.062277108,0.992610633,0.413071752,0.608395994,0.107983321,0.984917581,0.308801532,0.709774315,-0.150765121,0.984136581,0.422003418,0.694583595,-0.060169984,0.979197502,0.303530872,0.729398429,-0.167168558,0.993434906,0.416218638,0.705163658,-0.072240919,0.982806325,0.312307626,0.733694315,-0.21085304,0.788581312,0.435307622,0.732781231,-0.101317503,0.807476938
RhStart,0.6067909,0.428228766,-0.146437153,0.996196866,0.614145815,0.417986244,-0.127071828,0.996675253,0.613231778,0.416926533,-0.12725383,0.996922314,0.612120152,0.415576339,-0.127423331,0.997478068,0.613001704,0.416621089,-0.189169347,0.996894479,0.611283064,0.414888024,-0.189295903,0.996700346,0.609412432,0.413025051,-0.189471379,0.997516513,0.590217173,0.405526638,-0.030903311,0.993249297,0.589869022,0.404925674,-0.309766591,0.995888412,0.587637663,0.430700421,-0.102729596,0.995841205,0.585608482,0.428465992,-0.184485018,0.997641444,0.497603148,0.428533196,0.166698381,0.997844696,0.502306163,0.437770844,-0.445133328,0.999943614,0.435459852,0.49976337,0.241609126,0.027620019,0.456079721,0.524865687,-0.481231719,0.969714224,0.419529378,0.568900228,0.149295509,0.033856519,0.460445821,0.604400098,-0.327691317,0.844838381,0.418794006,0.585045695,0.161712229,0.042899296,0.463599384,0.619325757,-0.369478017,0.813299298,0.423889399,0.588127196,0.111838907,0.044962794,0.468565375,0.61941129,-0.336685449,0.806087434,0.422136515,0.5832389,0.124277286,0.048734944,0.463431478,0.613427401,-0.31002003,0.730088711,0.342472285,0.541650355,0.199948609,0.997482002,0.328485161,0.550540268,-0.199736893,0.999151349,0.406158388,0.627833128,0.397517592,0.220333695,0.402845919,0.652469158,-0.031920336,0.981414855,0.411406279,0.732920587,0.658159971,0.39212501,0.417743444,0.766437054,0.148020163,0.980823517,0.395118982,0.753195465,0.68070358,0.417803317,0.393570125,0.787822902,0.15801999,0.964435756,0.50066638,0.750120878,0.641896784,0.62776798,0.508371532,0.786753178,0.05366816,0.976274133
RhStart,0.605778813,0.427002996,-0.148306459,0.996156871,0.613430023,0.416335195,-0.129563361,0.996559322,0.612504542,0.415268302,-0.129748449,0.99689734,0.61136198,0.413920403,-0.129924491,0.997391582,0.612324834,0.414992422,-0.191660687,0.996867359,0.610647976,0.413306832,-0.191790953,0.996735275,0.608841598,0.411508888,-0.191972345,0.997508407,0.587711513,0.403723329,-0.034572728,0.993229747,0.588087559,0.403403044,-0.312886357,0.995932043,0.586430967,0.429365307,-0.104739875,0.995827615,0.584208846,0.427173883,-0.186396673,0.997600138,0.494791269,0.427662104,0.165254205,0.997417092,0.499638617,0.437407285,-0.448535651,0.999935269,0.433685452,0.499004811,0.245064601,0.027316205,0.453792036,0.523113251,-0.484604627,0.972781479,0.4135243,0.564435124,0.151837751,0.029815437,0.458202809,0.601394296,-0.329349786,0.841599882,0.410709888,0.579959333,0.163941249,0.037526675,0.459349275,0.61668402,-0.372308135,0.805305243,0.415431172,0.582352281,0.11466752,0.039436325,0.464095622,0.616539359,-0.337729871,0.797416747,0.414890468,0.57764411,0.127094328,0.042678956,0.460789084,0.61093843,-0.310974687,0.718315542,0.33986938,0.540637374,0.199424937,0.996708512,0.325954288,0.549347043,-0.199190006,0.998932779,0.404640585,0.62717545,0.408823758,0.244855776,0.399910122,0.650567532,-0.023464115,0.982162058,0.409823656,0.732548237,0.686194181,0.412791967,0.414328516,0.764718354,0.165327266,0.981837809,0.3904652,0.751531661,0.710747004,0.429672599,0.389538527,0.787021339,0.176212177,0.965739012,0.496047288,0.747491837,0.671157479,0.644784212,0.504712582,0.785358667,0.066702217,0.977249146
RhStart,0.604724348,0.42516765,-0.134984627,0.997491241,0.612643898,0.414685577,-0.115915529,0.997781813,0.611736178,0.413599759,-0.116094619,0.99795413,0.610636592,0.412232876,-0.116258807,0.998259246,0.611352682,0.413269281,-0.178378299,0.997916281,0.609661222,0.411605477,-0.178507522,0.997846484,0.607808709,0.409790188,-0.178684488,0.998354733,0.587083876,0.402007192,-0.019892685,0.995135963,0.586910367,0.40151,-0.300633967,0.997334123,0.585338831,0.427677393,-0.091213457,0.997214735,0.583072901,0.425406843,-0.173520342,0.998463988,0.494186044,0.427211791,0.183972955,0.998229682,0.499382079,0.437270969,-0.441962212,0.9999578,0.432001173,0.498166919,0.262552977,0.02575133,0.452581257,0.522293866,-0.479316473,0.975030184,0.412418485,0.564500511,0.164255738,0.031294726,0.45925802,0.601447642,-0.323477536,0.854148507,0.410294205,0.580669343,0.175497517,0.039415609,0.461201429,0.616424501,-0.365150005,0.821595967,0.41522491,0.582948208,0.126208171,0.041497108,0.46768257,0.61675179,-0.332937986,0.814847112,0.414507598,0.577863097,0.139212489,0.044605438,0.462746173,0.610417366,-0.305634141,0.739053607,0.338050336,0.540299118,0.203759208,0.997838557,0.325789124,0.549066007,-0.203525469,0.999348223,0.402560413,0.627372205,0.419553638,0.21708113,0.399112105,0.650022745,-0.054131355,0.983473241,0.408765644,0.731584847,0.694147408,0.40959689,0.418332785,0.764868677,0.108296737,0.982585549,0.390077025,0.750070751,0.717862844,0.429361701,0.395067066,0.786083639,0.116257496,0.966525376,0.494595319,0.753254414,0.677834392,0.644685149,0.508484125,0.784282446,0.007184706,0.979239047
RhStart,0.602794349,0.424280137,-0.13221249,0.996585369,0.610669017,0.414119691,-0.115516432,0.997233689,0.609727502,0.413142353,-0.115695372,0.997422934,0.608646929,0.411850095,-0.115864962,0.997878551,0.609316111,0.412602276,-0.17488867,0.997359335,0.607572317,0.410922617,-0.175009981,0.997180581,0.605797052,0.409083724,-0.175169408,0.997877121,0.586492598,0.401524156,-0.02875057,0.99448806,0.58585465,0.400803477,-0.294932961,0.996351123,0.583566427,0.426714778,-0.092060916,0.996376693,0.58126545,0.424340218,-0.170153335,0.997935414,0.496435046,0.428015381,0.165533081,0.997148216,0.495404243,0.436784416,-0.426232457,0.999915719,0.434221953,0.500994146,0.243087739,0.031893872,0.448675692,0.52263391,-0.457623601,0.971035421,0.418406218,0.564504147,0.157136574,0.040132824,0.454528123,0.5997352,-0.304395139,0.85070014,0.415172845,0.580040991,0.171369269,0.0509446,0.457472533,0.615161061,-0.341123521,0.823509336,0.420894355,0.584038436,0.122782499,0.053055152,0.462602347,0.61495477,-0.311458051,0.814168394,0.418698907,0.579696715,0.133020714,0.058304999,0.457727373,0.608672023,-0.28773272,0.742541432,0.34076798,0.53911531,0.191736832,0.99758172,0.323366553,0.5466398,-0.191460729,0.999238849,0.405254483,0.625284851,0.364400595,0.265434027,0.397269696,0.647801578,-0.085428387,0.989096999,0.406551093,0.73275733,0.603446662,0.463237971,0.415932536,0.764352143,0.031671233,0.987887502,0.386794508,0.751638114,0.623253405,0.468838692,0.390648961,0.785876572,0.035021935,0.972945511,0.501960933,0.746862113,0.586731017,0.671628296,0.505736709,0.786365509,-0.072577879,0.98345679
RhStart,0.60150826,0.426007181,-0.147844687,0.996205807,0.61132288,0.415875793,-0.13062638,0.996861696,0.610305429,0.414941639,-0.130807802,0.99710387,0.609097898,0.413673788,-0.13098754,0.997569621,0.610153735,0.414183527,-0.190346405,0.99712795,0.60838151,0.412431866,-0.190484688,0.996986926,0.606513619,0.410470277,-0.190654054,0.997767806,0.587540686,0.402358025,-0.041522581,0.993886411,0.58686626,0.401301622,-0.30925554,0.996213615,0.582395792,0.428444177,-0.106781244,0.995788991,0.580001473,0.425778508,-0.185409844,0.997662663,0.497964054,0.426963419,0.15183799,0.997000992,0.495754927,0.43624416,-0.439190537,0.999922395,0.431093723,0.497016937,0.228936359,0.03009339,0.448666573,0.522977531,-0.472154737,0.974313796,0.413490683,0.565950513,0.142384857,0.032625951,0.455485404,0.602118552,-0.312913299,0.850408256,0.411847711,0.581706703,0.156574652,0.041672379,0.459098667,0.616263032,-0.35039252,0.819249988,0.416210324,0.584435582,0.108076677,0.04331328,0.463697702,0.616052985,-0.318016499,0.811419904,0.414330035,0.579703391,0.118505083,0.047599673,0.458900452,0.610444725,-0.29502672,0.738122165,0.340518117,0.538445115,0.191364422,0.996718466,0.322767854,0.546271265,-0.191084921,0.999067485,0.405822068,0.624394596,0.378775358,0.272776544,0.398752928,0.64760834,-0.069544822,0.987505078,0.40833652,0.728887558,0.632945597,0.444372267,0.416384012,0.763932705,0.06276612,0.985816002,0.392725825,0.75001508,0.654655814,0.448135197,0.392750472,0.785615683,0.067872308,0.969922125,0.492506921,0.745678604,0.61913985,0.654709756,0.50574255,0.784642637,-0.039551094,0.980861604
RhStart,0.600984991,0.422854751,-0.134108275,0.997007191,0.608954549,0.412998766,-0.115917116,0.997324944,0.60800159,0.411994129,-0.116091378,0.997498691,0.606900156,0.410662532,-0.116253585,0.997924805,0.60782361,0.411545247,-0.177105561,0.997576058,0.606223226,0.409888625,-0.177228108,0.997425854,0.604488611,0.408026308,-0.177402884,0.99808085,0.583639741,0.399912745,-0.023281537,0.994214594,0.583502054,0.399263233,-0.298084706,0.996594965,0.581979275,0.425845146,-0.091675788,0.996643066,0.579908252,0.423429728,-0.172317922,0.998141408,0.49270606,0.426341563,0.179054096,0.997490168,0.494673669,0.435244441,-0.437051356,0.99994576,0.43440479,0.499262244,0.26079908,0.030635551,0.448740274,0.52132833,-0.480182499,0.974449396,0.415159851,0.561982334,0.168695375,0.037715398,0.454473138,0.60032618,-0.337934375,0.864679337,0.416245341,0.584641099,0.182630599,0.047562309,0.456934482,0.615524948,-0.37886852,0.835962951,0.42143324,0.587536156,0.132393464,0.04959261,0.462174922,0.615511239,-0.347462833,0.827940345,0.414778292,0.577320397,0.14370212,0.054019205,0.457817674,0.60953629,-0.320645064,0.754765511,0.33811748,0.538045049,0.200627327,0.997171819,0.321075231,0.545827448,-0.200396463,0.999281466,0.405679017,0.622878551,0.40657419,0.260231882,0.399007261,0.646835744,-0.087096348,0.988883972,0.407016695,0.728504479,0.672981262,0.454666793,0.413334727,0.763008118,0.040302724,0.987654865,0.388906747,0.748275459,0.69580698,0.459800512,0.390506983,0.785031617,0.044769023,0.972474992,0.491670758,0.745905578,0.6599195,0.668614447,0.501804709,0.782824576,-0.068039238,0.983632207
RhStart,0.601079404,0.422898918,-0.145597875,0.996876478,0.609041572,0.412449688,-0.127906471,0.997478187,0.607992947,0.411431074,-0.128086358,0.997648776,0.606739283,0.410082489,-0.128273591,0.998138547,0.607913136,0.410950452,-0.188392282,0.997593582,0.606204748,0.40924719,-0.188516274,0.997386277,0.604366839,0.407379717,-0.188681528,0.998036087,0.583283305,0.399805188,-0.037162326,0.994977295,0.583366334,0.399052382,-0.308743596,0.996564686,0.581450582,0.42559889,-0.103787072,0.996751785,0.579390943,0.423192173,-0.183468372,0.998135567,0.492210567,0.426875204,0.160390198,0.997227728,0.493172377,0.434955269,-0.440908939,0.99992013,0.428069383,0.498798519,0.241637513,0.032718044,0.447193712,0.523007214,-0.482658893,0.973437786,0.415802687,0.564403951,0.157835707,0.043245278,0.456848025,0.605270028,-0.346736372,0.865133405,0.417976409,0.583061397,0.172716126,0.05373596,0.461539418,0.620445132,-0.387951076,0.834958017,0.419295341,0.584721804,0.121356346,0.056127749,0.467265904,0.621170878,-0.354800463,0.825620711,0.420549154,0.582444549,0.132749721,0.060355909,0.461193353,0.614530861,-0.329221487,0.751552343,0.337635845,0.538841784,0.194229722,0.997235835,0.320512801,0.546553552,-0.193980277,0.9991467,0.403258204,0.629020274,0.375510663,0.279768676,0.395927966,0.648101032,-0.072349399,0.988681793,0.409767359,0.733601809,0.627900839,0.465682954,0.416238666,0.763714612,0.062948056,0.987827659,0.394368887,0.752587855,0.649153173,0.459282428,0.39629662,0.78521347,0.068122007,0.97260803,0.495312959,0.753739119,0.607630074,0.66548717,0.507150233,0.785636127,-0.04381039,0.983163059
RhStart,0.599177599,0.423237175,-0.119353957,0.995742381,0.605697691,0.413090587,-0.10105864,0.996348619,0.604753435,0.412004322,-0.101229854,0.996568084,0.603590727,0.41063723,-0.101391047,0.997184932,0.604650736,0.411807388,-0.161787331,0.996700704,0.602989554,0.410131127,-0.161908701,0.996569753,0.601164222,0.408325225,-0.162076131,0.997460842,0.580847085,0.400788188,-0.009560461,0.992067218,0.581282675,0.400350124,-0.281983346,0.995533705,0.579806983,0.425505161,-0.077715881,0.99572742,0.577950239,0.423146635,-0.157630444,0.99778688,0.490146369,0.42513907,0.186453342,0.996540189,0.492986739,0.433025211,-0.42171213,0.999935865,0.433147788,0.498303503,0.259196639,0.029223617,0.448071063,0.519094884,-0.463775605,0.973961294,0.413432896,0.559724152,0.173002154,0.034145545,0.452498198,0.598664105,-0.328474492,0.874510586,0.41168341,0.57614392,0.187907144,0.043595348,0.454013586,0.61339134,-0.367222905,0.849721372,0.425211221,0.587354183,0.139638439,0.045231741,0.459645987,0.6137712,-0.336963832,0.8421067,0.413775682,0.57561928,0.149057463,0.049228732,0.455145121,0.607767761,-0.311591417,0.771657169,0.336207658,0.536419392,0.197947711,0.996677041,0.321069539,0.543307722,-0.197654337,0.999166965,0.40246585,0.626611948,0.362369031,0.343303472,0.395048708,0.644934893,-0.122915462,0.991988957,0.408906013,0.731466949,0.598644614,0.546541095,0.414682567,0.761973202,-0.034357823,0.991593003,0.393721461,0.751918316,0.617804229,0.533323765,0.393197894,0.784488499,-0.034189716,0.979753435,0.502450109,0.745176554,0.57548058,0.720277786,0.50722307,0.785177767,-0.150236309,0.987998247
RhStart,0.5927549,0.421091706,-0.141337499,0.997084439,0.599969029,0.411257178,-0.121913828,0.997416854,0.599139333,0.41012916,-0.122087769,0.997616529,0.598108947,0.408724934,-0.122253597,0.998077393,0.59885776,0.4100326,-0.184314117,0.997531116,0.597347617,0.408411384,-0.184427246,0.997383773,0.595750272,0.406698346,-0.184588045,0.998001397,0.576046705,0.398548514,-0.025529481,0.994406581,0.576721907,0.398682207,-0.306113034,0.996430099,0.573578477,0.423333675,-0.097523242,0.996845424,0.57177943,0.421002507,-0.179785669,0.998249948,0.4838866,0.422986388,0.173678949,0.997883022,0.490881801,0.4332138,-0.442566931,0.999951959,0.423295259,0.495563149,0.251888812,0.02836719,0.446173877,0.520860314,-0.48286891,0.975350916,0.409942091,0.566188097,0.166950643,0.037801031,0.454541564,0.601335764,-0.34884581,0.884078205,0.410014659,0.58317852,0.180944502,0.047539268,0.456586242,0.615607738,-0.391457111,0.85774833,0.415538788,0.586378276,0.130772337,0.049643289,0.462644219,0.61606735,-0.361107856,0.85192126,0.407155216,0.575229526,0.142197788,0.053343378,0.45776093,0.609913051,-0.332288533,0.782267451,0.33366552,0.536507249,0.201533183,0.997673452,0.322823912,0.54553318,-0.201324284,0.999281704,0.401159793,0.628295541,0.391021103,0.29801023,0.395349175,0.647628248,-0.067833222,0.987971604,0.410959512,0.731132209,0.652415991,0.495122254,0.415276915,0.763446033,0.074758537,0.988811135,0.395977825,0.75045985,0.674611926,0.488800138,0.393995345,0.785012901,0.08058136,0.975450754,0.497643858,0.752192318,0.632082045,0.700682878,0.50712055,0.782900393,-0.032490868,0.985468447
RhStart,0.59546417,0.419979721,-0.139786214,0.99724704,0.602302909,0.410133481,-0.119815476,0.997407973,0.601525903,0.409113735,-0.11996752,0.997624457,0.60060221,0.407767922,-0.120099366,0.997990608,0.601146042,0.40894714,-0.183336318,0.997621238,0.599613488,0.40735665,-0.18344976,0.997577488,0.597852826,0.405463457,-0.183611646,0.998154461,0.57875061,0.397087663,-0.019695936,0.994082987,0.578225076,0.396704108,-0.305269033,0.996627271,0.575697541,0.422283679,-0.094580553,0.996897101,0.573254347,0.420443088,-0.178334609,0.998411655,0.485873997,0.422642559,0.186784491,0.99724704,0.48936826,0.431005627,-0.447306246,0.999956131,0.427931935,0.49555552,0.262074918,0.026307547,0.446424991,0.516216516,-0.492079496,0.97776413,0.403754085,0.555796802,0.171542227,0.031106401,0.453624845,0.593362808,-0.363423169,0.890540957,0.398711443,0.570436358,0.185690537,0.039547745,0.453708142,0.608782172,-0.407286078,0.86557591,0.411138266,0.58047837,0.137764782,0.04082929,0.460543036,0.609096706,-0.377683669,0.859324872,0.403674126,0.57127142,0.147552148,0.044216245,0.457216084,0.603722155,-0.346971184,0.78874892,0.336979419,0.536685824,0.208330438,0.997285008,0.323447675,0.544008315,-0.208112419,0.999318242,0.410002828,0.622694433,0.402910471,0.375795335,0.397523612,0.643649638,-0.106269807,0.992996871,0.409464568,0.728102684,0.669552326,0.59347719,0.416036099,0.762096703,0.00149469,0.993608594,0.398840755,0.736790895,0.691846609,0.579432189,0.391993165,0.783795118,0.003249297,0.984001994,0.489914954,0.745755136,0.648778439,0.770259321,0.505946517,0.781929672,-0.120294839,0.991173208
RhStart,0.592188776,0.418393731,-0.127392188,0.9971717,0.599269509,0.407967448,-0.10846588,0.997431219,0.598353505,0.406808287,-0.108623832,0.997537136,0.597177267,0.405361503,-0.108763389,0.997970045,0.598237097,0.406978458,-0.170888036,0.99768126,0.59664458,0.405454397,-0.171011612,0.997568071,0.594797134,0.403767914,-0.171177164,0.998264015,0.574633002,0.395467192,-0.013151675,0.994280696,0.574932575,0.395728737,-0.293658048,0.996890843,0.571843386,0.420826346,-0.084213264,0.996924222,0.5698452,0.418819517,-0.166477025,0.998445809,0.483760655,0.419680119,0.187344775,0.997139931,0.486630023,0.43105951,-0.434755594,0.999955654,0.425376713,0.491003394,0.262821913,0.025776204,0.445371419,0.515332043,-0.475091994,0.980557323,0.402898788,0.555453479,0.173035085,0.030186236,0.451379508,0.591710448,-0.333106875,0.89659816,0.398942828,0.571702123,0.186791167,0.039458659,0.451743126,0.606499672,-0.373317391,0.872000635,0.404744595,0.573656797,0.140134737,0.040443756,0.458700746,0.606884003,-0.344762117,0.86627835,0.405053258,0.564142525,0.149613261,0.04415578,0.454690248,0.601512372,-0.316697955,0.803429067,0.335011929,0.535488069,0.203244433,0.997178197,0.320040703,0.543801963,-0.202999994,0.999267757,0.410686374,0.62027061,0.380753517,0.373470455,0.39602083,0.642183006,-0.10372787,0.992416501,0.410522074,0.727338552,0.630706549,0.565941334,0.415747225,0.760773122,0.007218526,0.992149949,0.391985714,0.745567143,0.651210725,0.560691535,0.390220702,0.782243967,0.009713375,0.980946362,0.490198672,0.744761705,0.612119138,0.749198496,0.504926085,0.780755222,-0.104954176,0.989288926
RhStart,0.588737428,0.418079615,-0.13687934,0.997050762,0.596273661,0.408192128,-0.116828471,0.997318804,0.595430374,0.407146126,-0.116998725,0.997493029,0.594327807,0.405835301,-0.117145412,0.997912586,0.595092773,0.40699482,-0.180079013,0.99749279,0.593478382,0.405417532,-0.180195391,0.997393012,0.591663361,0.403712124,-0.180361167,0.998036683,0.571845651,0.395762116,-0.018420624,0.994056582,0.571961522,0.39558804,-0.302755207,0.996527255,0.568779171,0.420693994,-0.092587657,0.996735394,0.566596508,0.418528885,-0.175980955,0.998289287,0.482178003,0.419997424,0.18284218,0.997708321,0.486325145,0.430974007,-0.444506079,0.999956131,0.423725098,0.492775559,0.257745177,0.027477145,0.443862408,0.516041815,-0.487519652,0.979232609,0.406893671,0.559209406,0.165280938,0.035861228,0.451359749,0.593147337,-0.35121277,0.902405798,0.405304313,0.575909019,0.178539932,0.045562163,0.453621179,0.608816862,-0.394552678,0.878383279,0.411087096,0.578572392,0.129117757,0.047220122,0.459860057,0.608982265,-0.365020692,0.873634517,0.40261367,0.568842292,0.140533805,0.050840035,0.455618024,0.603344917,-0.334839433,0.810205281,0.331655264,0.535096228,0.204883307,0.997456729,0.320271939,0.544048131,-0.204677194,0.999238491,0.407511592,0.621809602,0.392226666,0.334084451,0.394917607,0.644823253,-0.078630991,0.989917099,0.422414958,0.721466064,0.652600348,0.525594831,0.414981425,0.762441456,0.05635149,0.990365088,0.402424365,0.738624871,0.674265325,0.526602268,0.393410057,0.783108413,0.061169297,0.97875011,0.493231893,0.747998774,0.632208884,0.726859927,0.504698277,0.780957997,-0.053967599,0.987413526
RhStart,0.586422384,0.418204427,-0.154161513,0.99710995,0.593568325,0.408265948,-0.134746924,0.997668684,0.592753351,0.407180876,-0.134923145,0.997736931,0.591650248,0.40583384,-0.135094583,0.998299897,0.592185915,0.407099873,-0.196478501,0.997740149,0.590533733,0.405516058,-0.19659932,0.997423291,0.588733852,0.403843403,-0.196762264,0.998173714,0.569134891,0.39554894,-0.037862495,0.995401382,0.569287539,0.39595294,-0.315289229,0.99676019,0.567477226,0.420657128,-0.110230148,0.997046053,0.565128207,0.418914288,-0.191492438,0.998369515,0.478408575,0.41860798,0.155320868,0.997877717,0.487335026,0.432345301,-0.444740236,0.999943972,0.418815106,0.491999477,0.228614509,0.027046438,0.441504359,0.520440936,-0.477473378,0.972939909,0.399957806,0.561738431,0.148174897,0.035090171,0.454821229,0.601557612,-0.332141697,0.871759355,0.398635179,0.578124702,0.160415962,0.044484057,0.461500913,0.616672039,-0.374016941,0.841028869,0.404841691,0.58097434,0.112906843,0.045751877,0.467893839,0.617505908,-0.343627721,0.833605111,0.402855366,0.576038122,0.124609753,0.049096126,0.460421532,0.610689342,-0.315684915,0.764599383,0.328459412,0.534258902,0.195405275,0.998076081,0.316578031,0.543913543,-0.195252255,0.999340594,0.402573735,0.622120678,0.396431893,0.297826052,0.396123201,0.642784178,-0.023337722,0.985121608,0.409014881,0.725882828,0.662970126,0.460512996,0.411923975,0.759399593,0.16218622,0.985556006,0.392078936,0.745257556,0.685927212,0.461117446,0.389804006,0.779999971,0.172981203,0.969963253,0.493923396,0.7453596,0.646690071,0.67693156,0.503791213,0.779523909,0.068762422,0.981576324
RhStart,0.585058868,0.417361736,-0.144819722,0.997205913,0.592423797,0.407529444,-0.124515489,0.997610688,0.591609836,0.406475991,-0.124684304,0.997660875,0.590517282,0.405170083,-0.124841347,0.998210669,0.591151714,0.406227112,-0.187542334,0.997723043,0.589555383,0.404586822,-0.187650546,0.99746418,0.587797105,0.402866751,-0.18780759,0.998165905,0.567758977,0.394821376,-0.024415122,0.994858623,0.568065464,0.394786745,-0.307942271,0.996659994,0.56596005,0.42000398,-0.099733777,0.996983945,0.563595831,0.417997509,-0.182805151,0.998371065,0.477715075,0.417874813,0.174024403,0.997930408,0.485720366,0.429483175,-0.442243218,0.99995172,0.419470191,0.491904974,0.251913428,0.029840145,0.440669596,0.516663074,-0.48153165,0.975153506,0.404241949,0.56392765,0.169522882,0.040400259,0.451880127,0.59617728,-0.346723527,0.895632029,0.401207983,0.573933601,0.183277443,0.050092041,0.455209553,0.61007154,-0.389876157,0.86887604,0.410158873,0.583908558,0.134136081,0.05164849,0.461322904,0.610533655,-0.360529155,0.862830043,0.404202461,0.573845148,0.145170942,0.055593397,0.455595255,0.604855239,-0.330632597,0.797618508,0.325418115,0.533186078,0.200223312,0.998173594,0.318561733,0.542707443,-0.200093821,0.999365985,0.39992854,0.619688869,0.389603466,0.296839386,0.398163944,0.641804457,-0.050457086,0.987117827,0.408424497,0.727256119,0.647482574,0.47935912,0.412918448,0.759959042,0.116569646,0.987594604,0.390714198,0.747874558,0.669016302,0.477641582,0.389170229,0.779805601,0.125310108,0.972840846,0.493820399,0.750462532,0.626757443,0.688677549,0.503612041,0.778740704,0.018477585,0.983873665
